2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
3 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
3 0 3
3 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
3 0 3
3 0 3
3 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
3 0 3
3 0 3
3 0 3
3 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
2 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
5 0 3
5 0 3
5 0 3
5 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
5 0 3
5 0 3
5 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
5 0 3
5 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
5 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
4 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
-1 0 3
0 1 0 1 0 0
1
-408 72 0
0
1
360 -120 0 0
2
-360 72 0 2
456 -120 0 1
0
0
0
0
0
0
0
0
-1
